population	height_band_16	slope_band_0_10_25_40_55_90	block	count
side_south	1	-1	minecraft:mud	436
side_south	1	-1	minecraft:pale_moss_block	783
side_south	1	-1	minecraft:pale_oak_wood	55
side_south	1	-1	minecraft:smooth_basalt	62
side_south	1	-1	minecraft:spruce_log	1
side_south	1	-1	minecraft:stone	730
side_south	1	-1	minecraft:tuff	2
side_south	1	-1	minecraft:white_concrete	13
side_south	10	-1	minecraft:acacia_wood	69
side_south	10	-1	minecraft:andesite	58
side_south	10	-1	minecraft:basalt	20
side_south	10	-1	minecraft:birch_wood	167
side_south	10	-1	minecraft:cobblestone	164
side_south	10	-1	minecraft:cyan_terracotta	105
side_south	10	-1	minecraft:diorite	68
side_south	10	-1	minecraft:ice	5
side_south	10	-1	minecraft:light_gray_wool	8
side_south	10	-1	minecraft:mud	34
side_south	10	-1	minecraft:packed_ice	55
side_south	10	-1	minecraft:pale_moss_block	303
side_south	10	-1	minecraft:pale_oak_wood	3
side_south	10	-1	minecraft:smooth_basalt	1
side_south	10	-1	minecraft:snow_block	176
side_south	10	-1	minecraft:stone	472
side_south	10	-1	minecraft:white_concrete_powder	186
side_south	11	-1	minecraft:acacia_wood	158
side_south	11	-1	minecraft:andesite	26
side_south	11	-1	minecraft:basalt	9
side_south	11	-1	minecraft:birch_wood	169
side_south	11	-1	minecraft:cobblestone	208
side_south	11	-1	minecraft:cyan_terracotta	75
side_south	11	-1	minecraft:diorite	140
side_south	11	-1	minecraft:ice	1
side_south	11	-1	minecraft:light_gray_wool	5
side_south	11	-1	minecraft:mud	5
side_south	11	-1	minecraft:packed_ice	20
side_south	11	-1	minecraft:pale_moss_block	378
side_south	11	-1	minecraft:pale_oak_wood	8
side_south	11	-1	minecraft:snow_block	99
side_south	11	-1	minecraft:stone	380
side_south	11	-1	minecraft:white_concrete_powder	100
side_south	12	-1	minecraft:acacia_wood	60
side_south	12	-1	minecraft:andesite	6
side_south	12	-1	minecraft:basalt	19
side_south	12	-1	minecraft:birch_wood	159
side_south	12	-1	minecraft:cobblestone	141
side_south	12	-1	minecraft:cyan_terracotta	44
side_south	12	-1	minecraft:diorite	114
side_south	12	-1	minecraft:light_gray_terracotta	1
side_south	12	-1	minecraft:light_gray_wool	10
side_south	12	-1	minecraft:mud	5
side_south	12	-1	minecraft:pale_moss_block	292
side_south	12	-1	minecraft:pale_oak_wood	3
side_south	12	-1	minecraft:snow_block	41
side_south	12	-1	minecraft:stone	448
side_south	12	-1	minecraft:white_concrete_powder	93
side_south	13	-1	minecraft:acacia_wood	70
side_south	13	-1	minecraft:andesite	9
side_south	13	-1	minecraft:basalt	4
side_south	13	-1	minecraft:birch_wood	111
side_south	13	-1	minecraft:cobblestone	92
side_south	13	-1	minecraft:cyan_terracotta	14
side_south	13	-1	minecraft:diorite	34
side_south	13	-1	minecraft:light_gray_terracotta	1
side_south	13	-1	minecraft:light_gray_wool	88
side_south	13	-1	minecraft:mud	24
side_south	13	-1	minecraft:pale_moss_block	154
side_south	13	-1	minecraft:pale_oak_wood	1
side_south	13	-1	minecraft:snow_block	69
side_south	13	-1	minecraft:stone	312
side_south	13	-1	minecraft:white_concrete_powder	166
side_south	14	-1	minecraft:acacia_wood	59
side_south	14	-1	minecraft:andesite	44
side_south	14	-1	minecraft:basalt	13
side_south	14	-1	minecraft:birch_wood	95
side_south	14	-1	minecraft:cobblestone	123
side_south	14	-1	minecraft:cyan_terracotta	9
side_south	14	-1	minecraft:diorite	100
side_south	14	-1	minecraft:light_gray_wool	216
side_south	14	-1	minecraft:mud	3
side_south	14	-1	minecraft:pale_moss_block	96
side_south	14	-1	minecraft:pale_oak_wood	13
side_south	14	-1	minecraft:snow_block	43
side_south	14	-1	minecraft:stone	224
side_south	14	-1	minecraft:white_concrete_powder	76
side_south	15	-1	minecraft:acacia_wood	3
side_south	15	-1	minecraft:andesite	22
side_south	15	-1	minecraft:birch_wood	138
side_south	15	-1	minecraft:cobblestone	36
side_south	15	-1	minecraft:cyan_terracotta	1
side_south	15	-1	minecraft:diorite	158
side_south	15	-1	minecraft:light_gray_wool	63
side_south	15	-1	minecraft:pale_moss_block	45
side_south	15	-1	minecraft:pale_oak_wood	1
side_south	15	-1	minecraft:snow_block	59
side_south	15	-1	minecraft:stone	34
side_south	15	-1	minecraft:white_concrete_powder	126
side_south	2	-1	minecraft:acacia_wood	451
side_south	2	-1	minecraft:andesite	62
side_south	2	-1	minecraft:basalt	75
side_south	2	-1	minecraft:black_wool	1
side_south	2	-1	minecraft:blackstone	35
side_south	2	-1	minecraft:cobblestone	454
side_south	2	-1	minecraft:cyan_terracotta	305
side_south	2	-1	minecraft:diamond_block	18
side_south	2	-1	minecraft:grass_block	394
side_south	2	-1	minecraft:gray_wool	6
side_south	2	-1	minecraft:light_gray_wool	55
side_south	2	-1	minecraft:moss_block	245
side_south	2	-1	minecraft:mud	357
side_south	2	-1	minecraft:pale_moss_block	484
side_south	2	-1	minecraft:pale_oak_wood	91
side_south	2	-1	minecraft:smooth_basalt	59
side_south	2	-1	minecraft:stone	930
side_south	2	-1	minecraft:tuff	2
side_south	2	-1	minecraft:white_concrete	10
side_south	3	-1	minecraft:acacia_wood	457
side_south	3	-1	minecraft:andesite	160
side_south	3	-1	minecraft:basalt	43
side_south	3	-1	minecraft:black_wool	7
side_south	3	-1	minecraft:blackstone	17
side_south	3	-1	minecraft:cobblestone	431
side_south	3	-1	minecraft:cyan_terracotta	300
side_south	3	-1	minecraft:dirt	4
side_south	3	-1	minecraft:grass_block	200
side_south	3	-1	minecraft:gray_wool	1
side_south	3	-1	minecraft:light_gray_wool	57
side_south	3	-1	minecraft:moss_block	206
side_south	3	-1	minecraft:mud	270
side_south	3	-1	minecraft:pale_moss_block	651
side_south	3	-1	minecraft:pale_oak_wood	124
side_south	3	-1	minecraft:smooth_basalt	41
side_south	3	-1	minecraft:stone	1120
side_south	3	-1	minecraft:tuff	5
side_south	4	-1	minecraft:acacia_wood	396
side_south	4	-1	minecraft:andesite	147
side_south	4	-1	minecraft:basalt	77
side_south	4	-1	minecraft:black_wool	1
side_south	4	-1	minecraft:blackstone	16
side_south	4	-1	minecraft:cobblestone	387
side_south	4	-1	minecraft:cyan_terracotta	243
side_south	4	-1	minecraft:dirt	1
side_south	4	-1	minecraft:grass_block	211
side_south	4	-1	minecraft:gray_wool	14
side_south	4	-1	minecraft:light_gray_wool	17
side_south	4	-1	minecraft:moss_block	74
side_south	4	-1	minecraft:mud	206
side_south	4	-1	minecraft:pale_moss_block	820
side_south	4	-1	minecraft:pale_oak_wood	25
side_south	4	-1	minecraft:smooth_basalt	27
side_south	4	-1	minecraft:stone	1182
side_south	4	-1	minecraft:tuff	5
side_south	4	-1	minecraft:white_concrete	2
side_south	5	-1	minecraft:acacia_wood	416
side_south	5	-1	minecraft:andesite	20
side_south	5	-1	minecraft:basalt	21
side_south	5	-1	minecraft:black_wool	5
side_south	5	-1	minecraft:coal_ore	2
side_south	5	-1	minecraft:cobblestone	285
side_south	5	-1	minecraft:cyan_terracotta	235
side_south	5	-1	minecraft:dirt	3
side_south	5	-1	minecraft:grass_block	59
side_south	5	-1	minecraft:gravel	1
side_south	5	-1	minecraft:gray_wool	49
side_south	5	-1	minecraft:light_gray_wool	36
side_south	5	-1	minecraft:moss_block	77
side_south	5	-1	minecraft:mud	158
side_south	5	-1	minecraft:pale_moss_block	875
side_south	5	-1	minecraft:pale_oak_wood	47
side_south	5	-1	minecraft:smooth_basalt	14
side_south	5	-1	minecraft:snow_block	66
side_south	5	-1	minecraft:stone	960
side_south	5	-1	minecraft:tuff	15
side_south	5	-1	minecraft:white_concrete	20
side_south	6	-1	minecraft:acacia_wood	338
side_south	6	-1	minecraft:andesite	88
side_south	6	-1	minecraft:basalt	57
side_south	6	-1	minecraft:blackstone	3
side_south	6	-1	minecraft:coal_ore	4
side_south	6	-1	minecraft:cobblestone	386
side_south	6	-1	minecraft:cyan_terracotta	120
side_south	6	-1	minecraft:dirt	10
side_south	6	-1	minecraft:dripstone_block	4
side_south	6	-1	minecraft:grass_block	4
side_south	6	-1	minecraft:light_gray_wool	75
side_south	6	-1	minecraft:moss_block	62
side_south	6	-1	minecraft:mud	89
side_south	6	-1	minecraft:pale_moss_block	785
side_south	6	-1	minecraft:pale_oak_wood	110
side_south	6	-1	minecraft:smooth_basalt	7
side_south	6	-1	minecraft:snow_block	437
side_south	6	-1	minecraft:stone	1276
side_south	6	-1	minecraft:white_wool	55
side_south	7	-1	minecraft:acacia_wood	208
side_south	7	-1	minecraft:andesite	157
side_south	7	-1	minecraft:basalt	7
side_south	7	-1	minecraft:birch_wood	8
side_south	7	-1	minecraft:blackstone	3
side_south	7	-1	minecraft:cobblestone	418
side_south	7	-1	minecraft:cyan_terracotta	140
side_south	7	-1	minecraft:light_gray_wool	54
side_south	7	-1	minecraft:moss_block	15
side_south	7	-1	minecraft:mud	45
side_south	7	-1	minecraft:pale_moss_block	496
side_south	7	-1	minecraft:pale_oak_wood	34
side_south	7	-1	minecraft:powder_snow	3
side_south	7	-1	minecraft:smooth_basalt	3
side_south	7	-1	minecraft:snow_block	395
side_south	7	-1	minecraft:stone	1070
side_south	7	-1	minecraft:white_concrete_powder	8
side_south	8	-1	minecraft:acacia_wood	192
side_south	8	-1	minecraft:andesite	146
side_south	8	-1	minecraft:basalt	23
side_south	8	-1	minecraft:birch_wood	83
side_south	8	-1	minecraft:coal_ore	1
side_south	8	-1	minecraft:cobblestone	437
side_south	8	-1	minecraft:cyan_terracotta	33
side_south	8	-1	minecraft:diorite	41
side_south	8	-1	minecraft:dripstone_block	2
side_south	8	-1	minecraft:light_gray_wool	42
side_south	8	-1	minecraft:moss_block	2
side_south	8	-1	minecraft:mud	62
side_south	8	-1	minecraft:packed_ice	56
side_south	8	-1	minecraft:pale_moss_block	502
side_south	8	-1	minecraft:pale_oak_wood	52
side_south	8	-1	minecraft:smooth_basalt	1
side_south	8	-1	minecraft:snow_block	342
side_south	8	-1	minecraft:stone	1015
side_south	8	-1	minecraft:white_concrete_powder	49
side_south	9	-1	minecraft:acacia_wood	189
side_south	9	-1	minecraft:andesite	93
side_south	9	-1	minecraft:basalt	15
side_south	9	-1	minecraft:birch_wood	132
side_south	9	-1	minecraft:blackstone	1
side_south	9	-1	minecraft:cobblestone	298
side_south	9	-1	minecraft:cyan_terracotta	59
side_south	9	-1	minecraft:diorite	78
side_south	9	-1	minecraft:ice	2
side_south	9	-1	minecraft:light_gray_wool	23
side_south	9	-1	minecraft:mud	22
side_south	9	-1	minecraft:packed_ice	122
side_south	9	-1	minecraft:pale_moss_block	460
side_south	9	-1	minecraft:pale_oak_wood	45
side_south	9	-1	minecraft:snow_block	133
side_south	9	-1	minecraft:stone	755
side_south	9	-1	minecraft:white_concrete_powder	114
side_west	0	-1	minecraft:acacia_wood	117
side_west	0	-1	minecraft:andesite	39
side_west	0	-1	minecraft:basalt	42
side_west	0	-1	minecraft:black_wool	3
side_west	0	-1	minecraft:blackstone	50
side_west	0	-1	minecraft:cobblestone	161
side_west	0	-1	minecraft:cyan_terracotta	90
side_west	0	-1	minecraft:diamond_block	13
side_west	0	-1	minecraft:dirt	69
side_west	0	-1	minecraft:grass_block	520
side_west	0	-1	minecraft:light_gray_wool	17
side_west	0	-1	minecraft:moss_block	211
side_west	0	-1	minecraft:mud	175
side_west	0	-1	minecraft:pale_moss_block	334
side_west	0	-1	minecraft:pale_oak_wood	76
side_west	0	-1	minecraft:smooth_basalt	50
side_west	0	-1	minecraft:spruce_log	34
side_west	0	-1	minecraft:stone	417
side_west	0	-1	minecraft:tuff	4
side_west	1	-1	minecraft:acacia_wood	244
side_west	1	-1	minecraft:andesite	9
side_west	1	-1	minecraft:basalt	64
side_west	1	-1	minecraft:blackstone	42
side_west	1	-1	minecraft:cobblestone	386
side_west	1	-1	minecraft:cyan_terracotta	205
side_west	1	-1	minecraft:diamond_block	29
side_west	1	-1	minecraft:dirt	61
side_west	1	-1	minecraft:grass_block	477
side_west	1	-1	minecraft:light_gray_wool	9
side_west	1	-1	minecraft:moss_block	349
side_west	1	-1	minecraft:mud	192
side_west	1	-1	minecraft:pale_moss_block	453
side_west	1	-1	minecraft:pale_oak_wood	26
side_west	1	-1	minecraft:smooth_basalt	82
side_west	1	-1	minecraft:spruce_log	1
side_west	1	-1	minecraft:stone	566
side_west	1	-1	minecraft:tuff	24
side_west	1	-1	minecraft:white_concrete	11
side_west	10	-1	minecraft:acacia_wood	76
side_west	10	-1	minecraft:andesite	34
side_west	10	-1	minecraft:basalt	12
side_west	10	-1	minecraft:birch_wood	253
side_west	10	-1	minecraft:cobblestone	131
side_west	10	-1	minecraft:cyan_terracotta	23
side_west	10	-1	minecraft:diorite	108
side_west	10	-1	minecraft:granite	9
side_west	10	-1	minecraft:light_gray_terracotta	4
side_west	10	-1	minecraft:light_gray_wool	22
side_west	10	-1	minecraft:mud	3
side_west	10	-1	minecraft:packed_ice	6
side_west	10	-1	minecraft:pale_moss_block	160
side_west	10	-1	minecraft:pale_oak_wood	2
side_west	10	-1	minecraft:smooth_basalt	2
side_west	10	-1	minecraft:snow_block	182
side_west	10	-1	minecraft:stone	276
side_west	10	-1	minecraft:white_concrete_powder	294
side_west	11	-1	minecraft:acacia_wood	81
side_west	11	-1	minecraft:andesite	47
side_west	11	-1	minecraft:basalt	10
side_west	11	-1	minecraft:birch_wood	222
side_west	11	-1	minecraft:coarse_dirt	4
side_west	11	-1	minecraft:cobblestone	159
side_west	11	-1	minecraft:cyan_terracotta	47
side_west	11	-1	minecraft:diorite	222
side_west	11	-1	minecraft:granite	3
side_west	11	-1	minecraft:light_gray_wool	9
side_west	11	-1	minecraft:mud	17
side_west	11	-1	minecraft:packed_ice	2
side_west	11	-1	minecraft:pale_moss_block	225
side_west	11	-1	minecraft:pale_oak_wood	26
side_west	11	-1	minecraft:smooth_basalt	1
side_west	11	-1	minecraft:snow_block	105
side_west	11	-1	minecraft:stone	218
side_west	11	-1	minecraft:tuff	2
side_west	11	-1	minecraft:white_concrete_powder	144
side_west	12	-1	minecraft:acacia_wood	36
side_west	12	-1	minecraft:andesite	10
side_west	12	-1	minecraft:basalt	1
side_west	12	-1	minecraft:birch_wood	235
side_west	12	-1	minecraft:cobblestone	143
side_west	12	-1	minecraft:cyan_terracotta	13
side_west	12	-1	minecraft:diorite	178
side_west	12	-1	minecraft:dripstone_block	2
side_west	12	-1	minecraft:light_gray_terracotta	9
side_west	12	-1	minecraft:mud	9
side_west	12	-1	minecraft:pale_moss_block	150
side_west	12	-1	minecraft:pale_oak_wood	9
side_west	12	-1	minecraft:smooth_basalt	3
side_west	12	-1	minecraft:snow_block	50
side_west	12	-1	minecraft:stone	251
side_west	12	-1	minecraft:tuff	1
side_west	12	-1	minecraft:white_concrete_powder	128
side_west	13	-1	minecraft:acacia_wood	22
side_west	13	-1	minecraft:andesite	5
side_west	13	-1	minecraft:birch_wood	173
side_west	13	-1	minecraft:cobblestone	83
side_west	13	-1	minecraft:cyan_terracotta	16
side_west	13	-1	minecraft:diorite	103
side_west	13	-1	minecraft:dripstone_block	3
side_west	13	-1	minecraft:light_gray_terracotta	7
side_west	13	-1	minecraft:light_gray_wool	6
side_west	13	-1	minecraft:mud	20
side_west	13	-1	minecraft:pale_moss_block	93
side_west	13	-1	minecraft:smooth_basalt	2
side_west	13	-1	minecraft:snow_block	70
side_west	13	-1	minecraft:stone	148
side_west	13	-1	minecraft:white_concrete_powder	152
side_west	14	-1	minecraft:acacia_wood	30
side_west	14	-1	minecraft:andesite	28
side_west	14	-1	minecraft:basalt	6
side_west	14	-1	minecraft:birch_wood	93
side_west	14	-1	minecraft:cobblestone	114
side_west	14	-1	minecraft:cyan_terracotta	5
side_west	14	-1	minecraft:diorite	71
side_west	14	-1	minecraft:light_gray_wool	25
side_west	14	-1	minecraft:mud	25
side_west	14	-1	minecraft:pale_moss_block	29
side_west	14	-1	minecraft:snow_block	94
side_west	14	-1	minecraft:stone	138
side_west	14	-1	minecraft:white_concrete_powder	93
side_west	15	-1	minecraft:acacia_wood	2
side_west	15	-1	minecraft:andesite	17
side_west	15	-1	minecraft:birch_wood	142
side_west	15	-1	minecraft:cobblestone	30
side_west	15	-1	minecraft:diorite	111
side_west	15	-1	minecraft:light_gray_wool	7
side_west	15	-1	minecraft:pale_moss_block	33
side_west	15	-1	minecraft:snow_block	56
side_west	15	-1	minecraft:stone	33
side_west	15	-1	minecraft:white_concrete_powder	93
side_west	2	-1	minecraft:acacia_wood	225
side_west	2	-1	minecraft:andesite	46
side_west	2	-1	minecraft:basalt	60
side_west	2	-1	minecraft:black_wool	1
side_west	2	-1	minecraft:blackstone	18
side_west	2	-1	minecraft:cobblestone	515
side_west	2	-1	minecraft:cyan_terracotta	263
side_west	2	-1	minecraft:diamond_block	3
side_west	2	-1	minecraft:dirt	1
side_west	2	-1	minecraft:grass_block	286
side_west	2	-1	minecraft:gray_wool	4
side_west	2	-1	minecraft:light_gray_wool	23
side_west	2	-1	minecraft:moss_block	128
side_west	2	-1	minecraft:mud	256
side_west	2	-1	minecraft:pale_moss_block	440
side_west	2	-1	minecraft:pale_oak_wood	82
side_west	2	-1	minecraft:smooth_basalt	105
side_west	2	-1	minecraft:stone	822
side_west	2	-1	minecraft:white_concrete	10
side_west	3	-1	minecraft:acacia_wood	365
side_west	3	-1	minecraft:andesite	155
side_west	3	-1	minecraft:basalt	26
side_west	3	-1	minecraft:black_wool	11
side_west	3	-1	minecraft:blackstone	16
side_west	3	-1	minecraft:cobblestone	371
side_west	3	-1	minecraft:cyan_terracotta	214
side_west	3	-1	minecraft:grass_block	121
side_west	3	-1	minecraft:gray_wool	1
side_west	3	-1	minecraft:light_gray_wool	36
side_west	3	-1	minecraft:moss_block	203
side_west	3	-1	minecraft:mud	222
side_west	3	-1	minecraft:pale_moss_block	586
side_west	3	-1	minecraft:pale_oak_wood	63
side_west	3	-1	minecraft:smooth_basalt	71
side_west	3	-1	minecraft:stone	959
side_west	3	-1	minecraft:tuff	16
side_west	4	-1	minecraft:acacia_wood	338
side_west	4	-1	minecraft:andesite	130
side_west	4	-1	minecraft:basalt	29
side_west	4	-1	minecraft:black_wool	2
side_west	4	-1	minecraft:blackstone	71
side_west	4	-1	minecraft:cobblestone	352
side_west	4	-1	minecraft:cyan_terracotta	221
side_west	4	-1	minecraft:diorite	1
side_west	4	-1	minecraft:dripstone_block	6
side_west	4	-1	minecraft:grass_block	43
side_west	4	-1	minecraft:gray_wool	5
side_west	4	-1	minecraft:light_gray_wool	43
side_west	4	-1	minecraft:moss_block	56
side_west	4	-1	minecraft:mud	161
side_west	4	-1	minecraft:pale_moss_block	640
side_west	4	-1	minecraft:pale_oak_wood	50
side_west	4	-1	minecraft:smooth_basalt	59
side_west	4	-1	minecraft:snow_block	1
side_west	4	-1	minecraft:stone	928
side_west	4	-1	minecraft:tuff	32
side_west	5	-1	minecraft:acacia_wood	303
side_west	5	-1	minecraft:andesite	17
side_west	5	-1	minecraft:basalt	6
side_west	5	-1	minecraft:black_wool	7
side_west	5	-1	minecraft:blackstone	7
side_west	5	-1	minecraft:cobblestone	285
side_west	5	-1	minecraft:cyan_terracotta	169
side_west	5	-1	minecraft:dirt	1
side_west	5	-1	minecraft:grass_block	22
side_west	5	-1	minecraft:gray_wool	32
side_west	5	-1	minecraft:light_gray_wool	28
side_west	5	-1	minecraft:moss_block	73
side_west	5	-1	minecraft:mud	145
side_west	5	-1	minecraft:pale_moss_block	614
side_west	5	-1	minecraft:pale_oak_wood	86
side_west	5	-1	minecraft:smooth_basalt	31
side_west	5	-1	minecraft:snow_block	12
side_west	5	-1	minecraft:stone	979
side_west	5	-1	minecraft:tuff	55
side_west	5	-1	minecraft:white_concrete	43
side_west	6	-1	minecraft:acacia_wood	346
side_west	6	-1	minecraft:andesite	58
side_west	6	-1	minecraft:basalt	41
side_west	6	-1	minecraft:birch_wood	1
side_west	6	-1	minecraft:cobblestone	394
side_west	6	-1	minecraft:cyan_terracotta	202
side_west	6	-1	minecraft:diorite	2
side_west	6	-1	minecraft:gray_wool	4
side_west	6	-1	minecraft:light_gray_wool	38
side_west	6	-1	minecraft:moss_block	129
side_west	6	-1	minecraft:mud	210
side_west	6	-1	minecraft:pale_moss_block	969
side_west	6	-1	minecraft:pale_oak_wood	44
side_west	6	-1	minecraft:smooth_basalt	18
side_west	6	-1	minecraft:snow_block	21
side_west	6	-1	minecraft:stone	1134
side_west	6	-1	minecraft:tuff	34
side_west	6	-1	minecraft:white_concrete	4
side_west	6	-1	minecraft:white_wool	43
side_west	7	-1	minecraft:acacia_wood	309
side_west	7	-1	minecraft:andesite	114
side_west	7	-1	minecraft:basalt	2
side_west	7	-1	minecraft:birch_wood	4
side_west	7	-1	minecraft:blackstone	22
side_west	7	-1	minecraft:cobblestone	386
side_west	7	-1	minecraft:cyan_terracotta	121
side_west	7	-1	minecraft:diorite	1
side_west	7	-1	minecraft:light_gray_terracotta	1
